id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
2416;2011;3;2;0;1;1;27.88;31.82;69;11.0014;6
2417;2011;18;1;0;1;1;13.12;15.15;49;22.0028;153
2418;2012;3;3;0;1;1;22.14;25.76;77;0;14
2420;2011;22;1;0;1;2;13.12;15.91;87;11.0014;21
2421;2011;5;1;0;0;1;6.56;11.365;59;0;1
2425;2011;2;3;0;1;1;29.52;34.09;70;11.0014;13
2426;2012;23;3;0;1;1;27.06;30.305;83;0;171
2428;2012;23;2;0;0;3;18.86;22.725;72;0;63
2429;2011;22;2;0;1;2;12.3;13.635;93;19.9995;51
2430;2012;6;3;0;0;2;25.42;28.03;88;7.0015;23
2431;2011;17;1;0;1;1;15.58;19.695;40;12.998;271
2432;2012;5;1;0;0;2;17.22;21.21;94;6.0032;8
2433;2012;22;4;0;0;2;16.4;20.455;82;12.998;89
2434;2011;14;3;0;0;2;29.52;34.09;66;11.0014;380
2435;2012;11;3;0;0;1;37.72;44.695;42;19.9995;389
2436;2012;17;3;0;1;1;33.62;37.12;41;0;858
2438;2012;16;3;0;0;1;37.72;41.665;33;19.9995;313
2439;2011;10;3;0;0;1;28.7;33.335;79;15.0013;183
2440;2012;0;2;0;1;1;16.4;20.455;43;0;61
2441;2011;15;2;0;1;2;21.32;25;88;11.0014;198
2444;2012;8;3;0;1;1;21.32;25;59;15.0013;797
2446;2012;16;4;0;1;1;24.6;31.06;40;15.0013;566
2448;2012;19;4;0;1;1;13.12;14.395;49;23.9994;356
2449;2011;10;1;0;1;1;9.84;12.88;75;7.0015;55
2450;2011;21;3;0;0;1;27.88;31.82;83;8.9981;164
2451;2012;0;1;0;0;3;14.76;18.18;93;6.0032;22
2452;2012;20;1;0;1;1;13.94;17.425;49;7.0015;163
2454;2011;17;4;0;1;1;20.5;24.24;45;11.0014;528
2455;2011;11;1;0;0;1;13.94;15.15;49;22.0028;119
2457;2012;21;4;0;1;1;12.3;14.395;52;19.0012;152
2459;2011;4;1;0;0;2;18.86;22.725;94;12.998;3
2460;2011;12;4;0;1;2;14.76;18.18;57;6.0032;144
2461;2011;7;4;0;0;1;13.94;16.665;76;12.998;29
2462;2011;11;4;0;1;1;18.86;22.725;63;7.0015;117
2463;2012;20;2;0;0;2;22.96;26.515;46;8.9981;321
2466;2011;3;3;0;0;2;25.42;29.545;78;6.0032;45
2467;2011;0;2;0;1;2;25.42;31.06;50;7.0015;24
2472;2012;20;4;0;1;2;20.5;24.24;72;11.0014;360
2474;2012;9;3;0;0;1;27.06;31.06;74;12.998;282
2475;2012;13;4;0;0;1;17.22;21.21;38;16.9979;525
2476;2011;20;3;0;0;1;29.52;33.335;51;15.0013;296
2478;2012;20;3;0;1;2;30.34;34.09;55;7.0015;447
2479;2012;4;2;0;0;1;19.68;23.485;59;6.0032;14
2480;2012;19;2;0;1;1;16.4;20.455;40;23.9994;384
2481;2011;3;4;0;1;1;11.48;15.91;65;0;3
2483;2012;10;1;0;1;1;6.56;6.06;47;31.0009;60
2484;2011;6;3;0;1;2;22.14;25.76;88;22.0028;72
2485;2011;1;1;0;1;1;9.02;13.635;75;0;5
2487;2011;6;3;0;0;1;23.78;27.275;88;7.0015;20
2488;2011;11;4;0;0;2;11.48;12.88;45;22.0028;209
2489;2011;23;1;0;1;2;9.02;13.635;93;0;20
2490;2012;0;1;0;0;1;15.58;19.695;40;19.0012;91
2491;2011;16;4;0;0;1;16.4;20.455;40;15.0013;335
2494;2012;23;3;0;1;1;28.7;32.575;70;15.0013;128
2495;2011;13;3;0;1;1;35.26;40.15;47;15.0013;136
2497;2011;18;1;0;0;2;11.48;12.12;93;30.0026;83
2499;2011;17;4;1;0;1;13.94;15.15;39;22.0028;310
2503;2012;14;1;0;1;1;13.94;15.91;39;19.0012;117
2506;2012;19;4;0;1;1;15.58;19.695;43;23.9994;414
2507;2011;0;4;0;1;2;22.14;25.76;88;0;30
2508;2011;7;1;0;1;1;4.1;6.06;74;11.0014;70
2510;2011;3;3;0;1;2;31.16;34.85;55;6.0032;4
2511;2011;10;1;0;1;1;10.66;11.365;41;26.0027;69
2512;2012;7;4;0;1;2;12.3;15.15;70;8.9981;357
2513;2011;5;3;0;0;1;26.24;28.79;83;8.9981;6
2517;2011;10;4;0;0;1;18.04;21.97;44;22.0028;241
2518;2011;2;1;0;1;1;7.38;8.335;43;16.9979;2
2519;2011;0;4;0;0;1;11.48;15.91;75;0;75
2520;2011;14;4;0;0;1;17.22;21.21;35;8.9981;386
2521;2012;21;1;0;1;1;21.32;25;52;11.0014;233
2522;2011;8;2;0;1;2;29.52;34.85;79;12.998;454
2523;2012;23;2;0;0;1;18.86;22.725;23;15.0013;118
2524;2011;22;4;0;0;1;12.3;16.665;65;0;82
2526;2012;4;4;0;0;1;9.84;11.365;70;12.998;7
2528;2012;13;1;0;1;2;22.14;25.76;32;16.9979;250
2529;2012;15;3;0;1;1;32.8;35.605;41;16.9979;276
2530;2012;23;4;0;1;1;12.3;14.395;52;15.0013;64
2531;2011;20;2;0;1;2;20.5;24.24;72;15.0013;168
2532;2012;19;4;0;1;1;12.3;14.395;56;15.0013;371
2535;2011;6;4;0;1;1;9.84;10.605;65;19.0012;97
2536;2012;23;1;0;1;1;12.3;15.15;65;8.9981;46
2537;2012;23;1;0;1;1;18.04;21.97;62;22.0028;62
2539;2011;2;3;0;1;1;29.52;34.09;70;0;12
2540;2011;10;4;0;1;1;13.94;15.15;46;19.9995;132
2541;2012;5;2;0;1;1;21.32;25;68;0;35
2542;2011;11;2;0;0;2;21.32;25;94;8.9981;279
2544;2012;6;4;0;1;1;18.04;21.97;77;7.0015;155
2545;2011;20;3;0;0;1;21.32;25;68;8.9981;176
2546;2012;21;4;0;1;1;18.04;21.97;82;12.998;221
2547;2012;1;4;0;0;1;18.04;21.97;54;15.0013;109
2548;2012;12;1;0;1;2;13.94;17.425;81;7.0015;144
2549;2012;6;2;0;0;1;22.96;26.515;64;7.0015;80
2550;2012;0;1;0;1;1;10.66;15.15;81;0;28
2552;2012;12;2;0;1;1;24.6;31.06;33;23.9994;244
2553;2011;15;1;0;0;1;10.66;12.12;38;16.9979;113
2555;2012;11;3;0;0;1;29.52;33.335;51;0;536
2556;2011;17;1;0;1;2;10.66;13.635;56;8.9981;205
2557;2012;9;2;0;1;1;25.42;30.305;61;15.0013;357
2558;2011;21;3;0;1;2;22.96;26.515;68;11.0014;200
2559;2012;14;2;0;1;1;22.96;26.515;28;36.9974;218
2561;2012;1;1;0;1;2;12.3;16.665;70;0;5
2563;2011;20;4;0;1;1;18.04;21.97;77;0;219
2564;2011;5;4;0;1;1;16.4;20.455;82;8.9981;27
2565;2012;4;3;0;1;1;26.24;28.79;89;8.9981;7
2566;2012;23;3;0;1;1;29.52;34.09;70;8.9981;136
2567;2011;8;4;0;1;3;13.94;15.15;61;19.9995;355
2568;2011;1;4;0;0;1;10.66;12.88;65;12.998;71
2569;2011;4;4;0;1;2;21.32;25;88;8.9981;5
2570;2012;1;2;0;1;3;17.22;21.21;88;6.0032;5
2571;2011;12;4;0;1;2;22.14;25.76;68;0;176
2572;2011;6;2;0;1;1;27.06;30.305;78;6.0032;104
2573;2011;2;1;0;1;1;11.48;11.365;41;46.0022;3
2574;2012;2;2;0;0;2;22.14;25.76;88;0;41
2576;2011;2;1;0;1;1;8.2;12.88;80;0;3
2577;2011;0;3;0;1;1;26.24;30.305;69;8.9981;37
2578;2012;18;3;0;1;2;31.16;35.605;62;8.9981;643
2581;2012;1;2;0;1;1;27.06;31.06;74;11.0014;24
2584;2012;3;3;0;0;1;32.8;38.635;59;7.0015;35
2585;2012;19;4;0;0;1;13.94;17.425;53;6.0032;253
2586;2011;16;2;0;1;1;24.6;31.06;35;0;213
2587;2012;1;1;0;1;1;9.02;12.88;75;6.0032;6
2588;2012;21;2;0;0;2;26.24;31.06;53;12.998;169
2589;2012;3;2;0;0;2;22.14;25.76;83;12.998;28
2590;2012;23;1;0;1;2;8.2;11.365;44;7.0015;32
2591;2012;10;4;0;1;1;18.86;22.725;82;12.998;156
2594;2011;11;3;0;1;2;30.34;34.09;58;7.0015;122
2595;2012;8;1;0;1;1;9.84;10.605;52;23.9994;419
2596;2011;18;1;0;1;2;18.86;22.725;59;11.0014;310
2597;2011;14;3;0;1;1;33.62;39.395;56;22.0028;138
2598;2011;7;4;0;0;1;10.66;12.12;60;19.0012;34
2604;2011;7;4;0;1;2;20.5;24.24;55;11.0014;309
2605;2011;13;1;0;0;1;8.2;8.335;34;30.0026;75
2606;2012;11;1;0;1;1;12.3;16.665;49;0;84
2609;2012;22;2;0;1;3;24.6;27.275;88;8.9981;23
2610;2011;20;2;0;1;1;30.34;34.09;56;8.9981;346
2611;2012;1;4;0;1;1;16.4;20.455;82;8.9981;13
2612;2012;1;4;0;0;1;12.3;14.395;70;12.998;95
2613;2012;12;1;0;1;1;18.04;21.97;38;26.0027;215
2615;2011;1;4;0;1;3;22.96;26.515;83;8.9981;10
2618;2011;8;4;0;1;2;14.76;18.18;71;7.0015;372
2619;2012;10;2;0;1;1;14.76;16.665;40;22.0028;238
2620;2012;2;3;0;1;1;27.06;30.305;83;6.0032;11
2621;2011;5;2;0;0;1;14.76;17.425;71;11.0014;3
2623;2011;1;4;0;0;1;10.66;15.15;81;0;115
2624;2011;14;1;0;0;3;9.02;13.635;100;0;55
2627;2011;9;3;0;0;1;30.34;33.335;51;6.0032;179
2628;2011;21;4;0;1;1;14.76;18.94;81;0;127
2630;2011;16;1;0;1;1;15.58;19.695;58;26.0027;104
2631;2012;3;3;0;0;2;27.06;29.545;89;15.0013;43
2632;2012;14;2;0;0;2;24.6;30.305;64;7.0015;518
2633;2011;8;1;0;0;1;16.4;20.455;50;19.9995;34
2634;2011;3;3;0;0;3;27.88;31.82;65;6.0032;33
2635;2011;21;2;0;1;1;19.68;23.485;67;8.9981;152
2636;2011;22;3;0;1;1;30.34;34.09;62;11.0014;182
2638;2011;14;4;0;1;3;18.04;21.97;100;12.998;25
2641;2011;23;2;0;0;1;26.24;29.545;78;12.998;107
2642;2011;7;2;0;1;1;18.86;22.725;63;0;168
2643;2012;6;2;0;1;1;25.42;28.79;83;7.0015;144
2644;2012;2;2;0;1;1;18.86;22.725;33;30.0026;18
2647;2012;6;3;0;1;1;18.86;22.725;77;7.0015;211
2648;2011;18;1;0;0;2;19.68;23.485;59;22.0028;152
2651;2012;15;3;0;0;2;26.24;30.305;65;0;276
2652;2011;17;4;0;1;2;16.4;20.455;76;11.0014;495
2653;2011;11;4;0;0;1;22.96;26.515;40;26.0027;374
2654;2012;10;3;0;0;2;27.88;31.82;69;0;425
2655;2012;18;1;0;1;3;13.94;16.665;87;12.998;98
2658;2012;16;3;0;1;1;28.7;31.82;28;8.9981;536
2659;2012;11;2;0;1;1;24.6;31.06;33;27.9993;239
2660;2011;23;2;0;1;1;18.86;22.725;59;7.0015;47
2662;2012;14;3;0;0;3;26.24;30.305;73;0;149
2663;2011;19;3;0;1;1;30.34;34.85;70;15.0013;394
2664;2011;7;1;0;0;1;9.84;12.12;65;11.0014;8
2665;2011;11;4;0;1;2;13.94;15.15;42;19.9995;144
2666;2011;17;4;0;1;3;16.4;20.455;100;22.0028;52
2667;2012;14;2;0;1;3;18.04;21.97;72;7.0015;51
2668;2012;21;1;0;0;1;12.3;14.395;39;15.0013;110
2670;2011;3;1;0;1;3;9.02;11.365;93;8.9981;1
2671;2012;6;2;0;1;1;24.6;28.03;83;15.0013;194
2672;2011;19;1;0;0;1;7.38;9.85;47;8.9981;61
2674;2011;20;2;0;0;2;18.86;22.725;82;0;121
2677;2011;21;2;0;0;2;17.22;21.21;44;15.0013;45
2678;2012;4;2;0;1;1;17.22;21.21;50;12.998;9
2681;2011;13;3;0;1;1;35.26;39.395;41;0;155
2683;2011;18;3;0;0;1;33.62;35.605;30;19.0012;383
2686;2011;6;2;0;1;1;18.86;22.725;82;8.9981;99
2687;2012;4;4;0;0;2;13.94;18.18;87;0;11
2689;2012;23;1;0;1;2;12.3;16.665;52;0;84
2694;2012;13;2;0;0;1;25.42;31.06;41;16.9979;679
2695;2011;19;2;0;1;1;33.62;40.15;59;8.9981;384
2697;2012;22;4;1;0;3;16.4;20.455;76;16.9979;107
2699;2012;20;4;0;1;3;22.14;25.76;68;0;262
2701;2011;5;4;0;1;2;13.12;15.15;70;19.0012;24
2702;2011;19;3;0;1;2;26.24;28.79;89;0;226
2703;2011;8;2;0;1;1;23.78;27.275;49;30.0026;476
2705;2012;16;4;0;1;1;15.58;19.695;40;22.0028;421
2706;2012;1;4;0;1;1;15.58;19.695;76;0;17
2707;2011;17;1;0;1;1;9.84;11.365;38;12.998;190
2709;2012;3;4;0;1;2;16.4;20.455;87;8.9981;4
2710;2011;6;3;0;0;2;26.24;28.79;83;12.998;38
2715;2012;21;3;0;1;1;28.7;33.335;74;11.0014;301
2716;2012;3;1;0;1;1;4.92;7.575;54;7.0015;1
2717;2012;17;3;0;0;2;33.62;38.635;52;0;463
2722;2011;3;1;0;1;2;7.38;8.335;74;16.9979;1
2725;2011;20;1;0;1;1;14.76;15.91;46;31.0009;70
2726;2012;5;2;0;1;1;13.94;16.665;71;8.9981;24
2727;2012;19;2;0;1;1;20.5;24.24;27;16.9979;494
2728;2011;7;4;0;1;3;18.86;22.725;94;0;137
2731;2011;12;3;0;1;1;31.98;34.09;31;16.9979;214
2734;2012;11;2;0;0;1;31.16;33.335;35;0;569
2735;2012;12;1;0;0;1;16.4;20.455;62;19.0012;201
2736;2011;21;1;0;1;1;12.3;14.395;49;12.998;75
2737;2012;0;3;0;1;2;27.88;31.82;61;0;56
2738;2012;23;1;0;1;1;11.48;15.91;41;0;36
2739;2011;1;2;0;1;3;22.96;26.515;88;0;13
2740;2011;18;2;0;0;1;28.7;33.335;74;11.0014;256
2743;2012;8;2;0;1;1;24.6;31.06;49;15.0013;665
2745;2011;22;1;0;1;1;11.48;15.15;81;6.0032;37
2746;2012;17;3;0;1;1;35.26;37.88;36;16.9979;810
2747;2011;19;2;1;0;1;17.22;21.21;77;26.0027;209
2748;2011;8;3;0;0;1;26.24;30.305;69;11.0014;89
2752;2012;17;3;0;0;1;32.8;34.85;33;0;505
2753;2012;7;4;0;0;1;10.66;13.635;65;7.0015;50
2754;2011;3;4;0;0;1;9.02;10.605;55;15.0013;18
2755;2012;18;4;0;1;3;22.14;25.76;77;8.9981;592
2756;2011;1;2;0;0;2;21.32;25;55;0;64
2757;2011;20;2;0;0;1;21.32;25;36;12.998;141
2758;2012;3;4;0;1;2;18.86;22.725;88;0;6
2759;2011;15;2;0;1;2;19.68;23.485;77;35.0008;78
2760;2011;2;3;0;0;1;27.06;30.305;78;15.0013;53
2761;2012;14;4;0;0;1;18.04;21.97;62;16.9979;473
2762;2011;22;1;0;1;3;6.56;9.09;93;7.0015;29
2763;2012;14;1;1;0;1;9.84;10.605;44;26.0027;181
2764;2012;23;2;0;1;3;24.6;27.275;88;8.9981;73
2765;2011;20;4;0;1;3;22.14;25.76;94;7.0015;90
2766;2012;6;3;0;1;1;26.24;29.545;78;8.9981;185
2768;2011;4;1;0;1;1;8.2;7.575;80;35.0008;1
2769;2011;22;2;0;0;2;14.76;17.425;93;8.9981;87
2770;2011;3;4;0;1;2;14.76;17.425;81;8.9981;6
2771;2012;1;4;0;1;2;18.04;21.97;94;8.9981;15
2772;2011;14;3;0;1;1;31.16;34.09;45;27.9993;182
2773;2012;11;2;0;1;2;22.96;26.515;83;15.0013;79
2774;2011;18;1;0;1;2;9.02;11.365;80;11.0014;133
2776;2012;18;1;0;0;1;22.14;25.76;45;8.9981;297
2777;2011;22;1;0;0;1;4.92;5.305;36;26.0027;34
2778;2011;10;4;0;1;2;18.04;21.97;88;15.0013;117
2779;2012;16;1;0;1;1;14.76;17.425;23;12.998;211
2780;2012;20;2;0;1;1;18.86;22.725;24;19.0012;252
2781;2011;15;3;0;1;2;24.6;29.545;69;27.9993;135
2783;2011;13;2;0;0;3;21.32;25;100;6.0032;248
2784;2011;4;2;0;1;1;20.5;24.24;63;19.0012;4
2788;2012;6;1;0;1;1;18.04;21.97;72;6.0032;117
2789;2012;15;1;0;1;1;28.7;31.82;39;15.0013;264
2790;2012;13;1;0;1;1;27.06;31.06;27;15.0013;254
2791;2012;18;4;0;0;2;18.04;21.97;72;7.0015;203
2792;2012;12;4;0;1;1;17.22;21.21;41;23.9994;292
2793;2012;16;3;0;0;1;33.62;37.88;46;16.9979;421
2797;2011;6;4;0;1;1;9.02;10.605;55;19.0012;71
2798;2012;1;2;0;1;1;18.86;22.725;51;8.9981;46
2800;2011;19;4;1;0;2;23.78;27.275;78;6.0032;336
2803;2011;6;4;0;1;1;9.02;12.88;44;6.0032;71
2806;2012;11;4;0;1;1;16.4;20.455;47;19.9995;251
2807;2012;8;3;0;1;1;28.7;33.335;84;11.0014;632
2811;2011;3;2;0;1;2;22.14;25.76;73;22.0028;4
2814;2012;12;2;0;1;1;22.14;25.76;49;0;264
2815;2011;12;4;0;0;2;11.48;12.88;45;19.0012;244
2816;2011;21;1;0;0;1;10.66;11.365;44;22.0028;31
2817;2011;16;3;0;0;3;30.34;35.605;79;11.0014;343
2818;2012;0;2;0;1;2;19.68;23.485;82;15.0013;90
2819;2011;17;2;0;1;3;18.04;21.97;77;15.0013;291
2820;2012;17;1;0;0;1;7.38;7.575;37;27.9993;87
2821;2012;6;1;0;1;1;13.94;14.395;36;35.0008;88
2822;2011;15;3;0;1;1;32.8;34.85;29;11.0014;249
2823;2012;19;2;0;1;2;26.24;30.305;69;19.0012;458
2826;2012;16;4;0;1;1;20.5;24.24;36;8.9981;481
2827;2011;15;3;0;0;3;27.88;31.82;79;23.9994;358
2828;2012;23;2;0;0;2;25.42;31.06;57;15.0013;74
2829;2011;21;1;0;1;1;13.12;14.395;49;27.9993;59
2830;2012;13;1;0;0;1;9.02;10.605;44;19.0012;220
2831;2011;7;3;0;0;2;26.24;28.79;89;12.998;25
2832;2011;21;1;0;1;2;12.3;14.395;52;16.9979;53
2833;2012;2;3;0;1;1;28.7;33.335;84;0;6
2834;2012;8;3;0;1;1;32.8;35.605;41;11.0014;585
2835;2011;12;2;0;1;2;18.86;22.725;55;0;153
2837;2011;3;1;0;1;1;9.02;10.605;69;19.0012;4
2838;2012;4;1;0;1;1;8.2;11.365;55;6.0032;1
2839;2011;5;4;0;1;2;10.66;15.15;81;0;26
2840;2011;8;2;0;1;2;19.68;23.485;77;15.0013;371
2841;2011;17;3;0;0;2;29.52;34.85;74;16.9979;269
2844;2011;16;3;0;0;1;30.34;34.09;55;12.998;431
2847;2012;23;1;0;1;1;19.68;23.485;72;12.998;97
2848;2012;2;4;0;1;2;22.14;25.76;77;7.0015;2
2849;2012;10;3;0;1;2;29.52;34.09;62;12.998;233
2851;2012;0;4;0;0;1;22.96;26.515;83;11.0014;191
2852;2012;7;4;0;1;1;11.48;12.88;36;26.0027;423
2853;2012;10;2;0;0;1;23.78;27.275;53;15.0013;421
2854;2011;18;3;0;0;2;29.52;34.85;79;30.0026;211
2855;2012;9;3;1;0;2;28.7;33.335;84;8.9981;229
2856;2012;21;3;0;0;1;34.44;37.12;39;8.9981;258
2857;2012;20;1;0;1;1;9.02;10.605;37;16.9979;165
2859;2012;13;2;0;0;1;26.24;31.06;36;12.998;659
2862;2012;20;2;0;1;1;18.04;21.97;41;12.998;312
2864;2011;11;3;0;1;1;31.16;33.335;29;0;156
2865;2012;9;3;0;0;2;31.16;35.605;58;12.998;237
2866;2011;3;2;0;0;2;27.06;30.305;78;8.9981;30
2869;2011;5;2;0;1;3;18.86;22.725;94;19.9995;5
2871;2011;1;2;0;1;1;22.14;25.76;64;19.0012;14
2872;2012;16;2;0;1;1;26.24;31.06;41;8.9981;452
2873;2011;13;3;0;0;2;30.34;35.605;74;22.0028;153
2875;2012;14;2;0;1;2;27.06;31.06;74;19.0012;242
2876;2012;7;3;0;1;1;30.34;33.335;51;7.0015;398
2877;2011;20;4;0;1;1;22.14;25.76;49;0;197
2883;2012;16;2;0;1;1;25.42;30.305;25;22.0028;525
2884;2011;19;3;0;0;1;28.7;33.335;74;8.9981;295
2887;2012;7;3;0;0;1;30.34;34.85;70;0;50
2888;2011;19;4;0;1;1;24.6;31.06;53;19.9995;302
2889;2012;17;3;0;1;1;31.16;36.365;70;23.9994;856
2890;2012;8;2;0;1;1;18.86;22.725;44;16.9979;620
2891;2012;19;4;0;1;1;12.3;15.15;45;11.0014;348
2892;2012;22;2;0;1;1;23.78;27.275;78;15.0013;83
2894;2011;7;2;0;1;2;28.7;33.335;79;11.0014;284
2896;2012;7;1;1;0;1;9.84;10.605;32;26.0027;16
2897;2012;5;2;0;0;1;20.5;24.24;68;0;12
2898;2011;13;1;0;1;1;7.38;8.335;40;16.9979;69
2899;2011;8;3;0;0;1;27.88;31.82;65;15.0013;118
2901;2011;22;4;0;0;2;21.32;25;94;0;152
2902;2012;23;2;0;1;3;22.96;26.515;88;7.0015;71
2903;2012;16;4;0;1;1;15.58;19.695;40;19.9995;310
2905;2012;21;2;0;0;1;29.52;34.09;62;11.0014;253
2907;2011;13;2;0;1;2;18.86;22.725;59;30.0026;143
2910;2012;18;3;0;0;1;30.34;35.605;74;0;500
2911;2011;17;4;0;0;1;18.04;21.97;62;11.0014;256
2913;2011;12;4;0;1;2;16.4;20.455;76;7.0015;154
2914;2012;17;2;0;1;2;17.22;21.21;77;12.998;488
2915;2011;17;2;0;1;1;21.32;25;52;19.0012;343
2916;2012;7;1;0;0;1;10.66;12.88;93;11.0014;7
2918;2011;22;2;0;1;3;20.5;24.24;82;19.9995;79
2920;2012;23;3;0;0;1;29.52;34.85;79;8.9981;91
2923;2012;11;3;0;1;1;25.42;31.06;43;19.9995;236
2924;2012;14;4;0;0;2;15.58;19.695;76;8.9981;310
2925;2012;12;1;0;0;2;10.66;12.88;65;12.998;248
2927;2011;7;1;0;1;1;4.92;7.575;54;8.9981;72
2928;2011;13;3;0;1;1;31.98;35.605;52;16.9979;204
2931;2012;19;2;0;1;1;23.78;27.275;46;16.9979;513
2932;2011;5;3;0;1;1;24.6;29.545;73;8.9981;23
2933;2011;11;1;0;0;1;6.56;6.06;40;35.0008;49
2935;2011;6;3;0;1;2;24.6;29.545;73;7.0015;120
2936;2011;0;3;1;0;2;28.7;33.335;74;15.0013;97
2937;2012;0;1;0;1;2;9.84;12.12;87;11.0014;26
2938;2012;1;2;0;0;1;18.04;21.97;24;15.0013;64
2939;2012;23;4;0;1;1;12.3;13.635;49;26.0027;74
2940;2012;5;1;0;0;1;9.84;12.88;81;6.0032;4
2941;2012;15;3;0;1;1;35.26;40.15;47;16.9979;237
2942;2012;13;3;0;1;1;32.8;36.365;46;6.0032;286
2943;2012;22;1;1;0;2;12.3;13.635;49;23.9994;43
2945;2011;22;3;0;1;1;27.06;31.06;57;15.0013;223
2946;2012;16;2;0;1;1;27.88;31.82;57;11.0014;370
2947;2012;21;3;0;0;1;32.8;38.635;59;16.9979;289
2948;2012;4;3;0;1;1;20.5;24.24;77;0;11
2949;2011;5;3;0;0;1;26.24;28.79;89;6.0032;6
2950;2012;10;4;0;1;2;14.76;16.665;66;16.9979;139
2951;2011;22;4;0;1;1;16.4;20.455;87;0;114
2952;2012;1;3;0;1;1;30.34;33.335;51;19.0012;30
2954;2012;4;4;0;0;2;14.76;18.94;93;0;12
2955;2012;5;3;0;1;1;20.5;24.24;72;16.9979;40
2956;2012;23;4;0;1;1;23.78;27.275;78;15.0013;171
2957;2011;19;2;0;1;3;22.96;26.515;88;8.9981;331
2959;2012;22;1;0;1;2;13.12;17.425;81;0;111
2962;2012;6;3;0;1;2;28.7;33.335;84;6.0032;200
2963;2011;6;4;0;0;1;10.66;12.12;60;16.9979;23
2964;2011;13;2;0;1;2;18.04;21.97;77;12.998;61
2965;2011;17;3;0;0;1;31.16;35.605;62;8.9981;329
2966;2012;13;1;0;0;1;8.2;9.09;34;19.0012;224
2969;2011;17;4;0;1;1;22.96;26.515;52;8.9981;568
2971;2012;17;2;0;0;1;26.24;31.06;57;15.0013;593
2975;2011;22;3;0;1;1;27.06;31.06;69;16.9979;98
2976;2011;22;4;0;1;2;22.96;26.515;83;12.998;147
2977;2012;18;3;0;1;1;31.16;37.12;75;12.998;839
2978;2012;21;4;0;1;1;14.76;16.665;37;26.0027;233
2979;2011;12;2;0;1;1;36.08;40.91;42;8.9981;149
2980;2011;14;3;0;1;1;35.26;39.395;44;19.0012;148
2982;2011;16;2;0;0;2;18.86;22.725;31;12.998;303
2983;2012;23;2;0;1;1;22.96;26.515;52;8.9981;177
2984;2012;14;3;0;0;1;39.36;45.455;36;11.0014;312
2985;2012;10;2;0;1;2;21.32;25;77;12.998;190
2988;2012;8;1;0;1;2;7.38;9.85;93;11.0014;471
2990;2012;13;1;0;0;1;6.56;6.06;40;30.0026;138
2992;2012;15;1;0;0;2;12.3;13.635;61;19.9995;124
2993;2012;18;2;0;1;2;26.24;30.305;69;19.0012;710
2994;2012;6;4;0;1;1;21.32;25;83;0;137
2995;2011;14;2;0;0;1;33.62;39.395;56;16.9979;315
2996;2011;19;1;0;1;1;12.3;14.395;33;15.0013;145
2997;2012;18;3;0;1;2;24.6;27.275;88;11.0014;281
2999;2011;1;3;0;1;1;27.06;29.545;89;12.998;16
3002;2011;15;2;0;1;2;18.04;21.97;72;19.0012;81
3003;2011;18;1;0;1;1;8.2;9.09;40;22.0028;144
3004;2012;18;1;1;0;1;10.66;12.12;33;16.9979;126
3006;2011;3;4;0;1;1;13.12;17.425;87;0;2
3007;2011;23;4;0;1;1;9.84;12.88;70;7.0015;61
3010;2012;21;2;0;1;1;25.42;29.545;78;8.9981;299
3013;2012;23;3;0;1;1;22.14;25.76;52;0;93
3019;2012;19;2;0;1;1;18.86;22.725;31;19.9995;433
3020;2012;4;4;0;1;1;14.76;18.94;93;0;5
3022;2011;5;1;0;1;2;6.56;9.09;74;8.9981;7
3023;2012;3;4;0;0;1;11.48;14.395;61;7.0015;11
3025;2012;12;2;0;0;1;23.78;27.275;35;16.9979;678
3027;2011;17;3;0;1;1;29.52;33.335;51;11.0014;590
3028;2011;2;1;0;0;1;18.04;21.97;13;26.0027;17
3029;2012;16;3;0;0;1;36.9;40.91;39;19.9995;450
3031;2012;0;1;0;1;1;11.48;12.88;65;19.0012;15
3032;2011;22;3;0;1;1;27.88;31.82;74;12.998;174
3033;2012;19;2;0;1;1;27.06;31.06;69;11.0014;512
3035;2012;3;4;0;1;2;15.58;19.695;94;7.0015;4
3036;2011;0;2;0;1;1;16.4;20.455;50;15.0013;6
3039;2011;11;2;0;0;1;18.86;22.725;41;27.9993;304
3040;2011;5;2;0;0;2;14.76;18.18;93;6.0032;4
3042;2012;15;1;0;1;2;17.22;21.21;50;19.9995;78
3043;2012;5;3;0;0;1;27.88;31.82;79;0;22
3044;2012;3;4;0;1;2;24.6;25.76;94;0;7
3045;2011;15;1;0;1;1;15.58;19.695;76;22.0028;76
3046;2012;2;1;0;0;1;13.12;17.425;76;0;75
3048;2011;11;2;0;1;1;33.62;37.88;46;0;153
3049;2011;22;4;0;1;1;13.94;15.15;46;22.0028;115
3051;2012;1;2;0;0;1;26.24;31.06;53;6.0032;123
3053;2012;9;1;0;1;2;10.66;14.395;56;6.0032;262
3054;2012;17;4;0;0;1;18.86;22.725;38;11.0014;528
3055;2011;20;2;0;1;1;20.5;24.24;51;12.998;169
3056;2012;4;4;0;0;1;10.66;13.635;87;7.0015;6
3057;2011;2;4;0;1;2;18.86;22.725;87;12.998;3
3058;2012;17;1;0;0;2;12.3;14.395;49;16.9979;157
3059;2012;5;4;0;1;1;17.22;21.21;67;16.9979;52
3061;2012;7;3;0;1;2;28.7;33.335;79;16.9979;500
