distretto,mese,giorno,ora,veicolo,genere,età,esito
7,3,24,0,Turismo,M,55,Ferit lleu
6,3,24,0,Turismo,F,28,Ferit lleu
1,3,25,0,Turismo,M,39,Ferit lleu
8,3,25,0,Turismo,M,46,Ferit lleu
3,3,26,0,Turismo,M,37,Ferit lleu
2,3,28,0,Turismo,M,30,Ferit lleu
5,3,29,0,Turismo,F,62,Ferit lleu
10,3,30,0,Turismo,F,34,Ferit lleu
7,3,29,0,Turismo,F,23,Ferit lleu
2,3,31,0,Turismo,M,30,Ferit lleu
6,3,31,0,Turismo,F,27,Ferit lleu
9,4,1,0,Turismo,F,24,Ferit lleu
7,4,1,0,Turismo,M,26,Ferit lleu
2,4,2,0,Turismo,F,78,Ferit lleu
7,4,4,0,Turismo,M,37,Ferit lleu
2,4,6,0,Turismo,M,35,Ferit lleu
10,4,7,0,Turismo,F,51,Ferit lleu
5,4,7,0,Turismo,M,36,Ferit lleu
4,4,9,0,Turismo,F,39,Ferit lleu
5,4,12,0,Turismo,M,48,Ferit lleu
10,4,12,0,Turismo,F,36,Ferit lleu
10,4,12,0,Turismo,M,52,Ferit lleu
9,4,12,0,Turismo,M,58,Ferit lleu
7,4,14,0,Turismo,M,28,Ferit lleu
1,4,14,0,Turismo,M,39,Ferit lleu
1,4,15,0,Turismo,F,56,Ferit lleu
10,4,17,0,Turismo,M,43,Ferit lleu
3,4,18,0,Turismo,M,36,Ferit lleu
3,4,18,0,Turismo,M,39,Ferit lleu
3,4,18,0,Turismo,F,29,Ferit lleu
2,4,18,0,Turismo,M,19,Ferit lleu
5,4,19,0,Turismo,M,43,Ferit lleu
6,4,20,0,Turismo,F,49,Ferit lleu
5,4,21,0,Turismo,M,41,Ferit lleu
5,4,21,0,Turismo,F,49,Ferit lleu
6,4,23,0,Turismo,M,49,Ferit lleu
7,4,23,0,Turismo,M,63,Ferit lleu
5,4,23,0,Turismo,F,38,Ferit lleu
10,4,24,0,Turismo,M,24,Ferit lleu
10,4,24,0,Turismo,M,47,Ferit lleu
4,4,24,0,Turismo,M,34,Ferit lleu
4,4,24,0,Turismo,M,23,Ferit lleu
3,4,26,0,Turismo,F,21,Ferit lleu
7,4,26,0,Turismo,F,21,Ferit lleu
7,4,26,0,Turismo,F,31,Ferit lleu
7,4,26,0,Turismo,M,39,Ferit lleu
7,4,26,0,Turismo,F,21,Ferit lleu
10,4,27,0,Turismo,M,21,Ferit lleu
2,4,28,0,Turismo,M,33,Ferit lleu
7,4,28,0,Turismo,F,36,Ferit lleu
6,4,29,0,Turismo,M,38,Ferit lleu
10,4,29,0,Turismo,F,36,Ferit lleu
10,4,30,0,Turismo,F,24,Ferit lleu
9,4,30,0,Turismo,M,59,Ferit lleu
2,4,30,0,Turismo,F,28,Ferit lleu
9,5,3,0,Turismo,M,50,Ferit lleu
10,5,5,0,Turismo,F,20,Ferit lleu
10,5,5,0,Turismo,M,37,Ferit lleu
2,5,5,0,Turismo,F,51,Ferit lleu
8,5,5,0,Turismo,F,27,Ferit lleu
10,5,5,0,Turismo,M,27,Ferit lleu
10,5,5,0,Turismo,F,30,Ferit lleu
9,5,5,0,Turismo,M,45,Ferit lleu
9,5,5,0,Turismo,M,47,Ferit lleu
4,4,28,0,Turismo,M,33,Ferit lleu
5,5,6,0,Turismo,M,70,Ferit lleu
5,5,6,0,Turismo,F,42,Ferit lleu
7,5,7,0,Turismo,M,29,Ferit lleu
10,5,7,0,Turismo,M,29,Ferit lleu
4,5,7,0,Turismo,F,31,Ferit lleu
8,5,10,0,Turismo,M,48,Ferit lleu
3,5,10,0,Turismo,M,40,Ferit lleu
9,5,10,0,Turismo,F,29,Ferit lleu
5,5,11,0,Turismo,M,36,Ferit lleu
5,5,11,0,Turismo,M,31,Ferit lleu
5,5,12,0,Turismo,M,27,Ferit lleu
5,5,12,0,Turismo,F,24,Ferit lleu
10,5,12,0,Turismo,F,44,Ferit lleu
4,5,13,0,Turismo,M,33,Ferit lleu
5,5,13,0,Turismo,F,51,Ferit lleu
5,5,13,0,Turismo,M,18,Ferit lleu
2,5,13,0,Turismo,F,60,Ferit lleu
2,5,13,0,Turismo,M,31,Ferit lleu
3,5,14,0,Turismo,F,32,Ferit lleu
7,5,14,0,Turismo,M,20,Ferit lleu
3,5,15,0,Turismo,M,55,Ferit lleu
3,5,15,0,Turismo,M,30,Ferit lleu
3,5,15,0,Turismo,M,36,Ferit lleu
3,5,15,0,Turismo,M,20,Ferit lleu
5,5,15,0,Turismo,M,44,Ferit lleu
8,5,15,0,Turismo,M,20,Ferit lleu
8,5,15,0,Turismo,M,26,Ferit lleu
4,5,16,0,Turismo,M,53,Ferit lleu
4,5,16,0,Turismo,M,29,Ferit lleu
5,5,16,0,Turismo,M,31,Ferit lleu
7,5,18,0,Turismo,F,36,Ferit lleu
7,5,18,0,Turismo,M,61,Ferit lleu
4,5,18,0,Turismo,F,23,Ferit lleu
4,5,18,0,Turismo,M,33,Ferit lleu
7,5,18,0,Turismo,M,27,Ferit lleu
7,5,18,0,Turismo,F,50,Ferit lleu
1,5,18,0,Turismo,M,38,Ferit lleu
7,5,19,0,Turismo,M,21,Ferit lleu
1,5,19,0,Turismo,M,21,Ferit lleu
1,5,19,0,Turismo,F,31,Ferit lleu
10,5,21,0,Turismo,F,61,Ferit lleu
2,5,21,0,Turismo,M,31,Ferit lleu
7,5,24,0,Turismo,M,61,Ferit lleu
3,5,25,0,Turismo,M,30,Ferit lleu
9,5,25,0,Turismo,M,47,Ferit lleu
9,5,25,0,Turismo,M,22,Ferit lleu
10,5,26,0,Turismo,M,39,Ferit lleu
7,5,26,0,Turismo,F,75,Ferit lleu
7,5,26,0,Turismo,F,37,Ferit lleu
3,5,26,0,Turismo,M,59,Ferit lleu
5,5,27,0,Turismo,M,56,Ferit lleu
9,5,27,0,Turismo,F,27,Ferit lleu
2,5,27,0,Turismo,F,33,Ferit lleu
2,5,27,0,Turismo,M,47,Ferit lleu
2,5,27,0,Turismo,F,43,Ferit lleu
9,5,28,0,Turismo,F,34,Ferit lleu
5,5,28,0,Turismo,F,46,Ferit lleu
9,5,29,0,Turismo,F,28,Ferit lleu
4,5,29,0,Turismo,M,36,Ferit lleu
10,5,30,0,Turismo,M,82,Ferit lleu
5,5,30,0,Turismo,F,23,Ferit lleu
6,5,31,0,Turismo,M,22,Ferit lleu
8,4,27,0,Turismo,M,41,Ferit lleu
10,6,4,0,Turismo,F,30,Ferit lleu
10,6,4,0,Turismo,M,33,Ferit lleu
10,6,4,0,Turismo,M,25,Ferit lleu
8,6,5,0,Turismo,F,30,Ferit lleu
8,6,5,0,Turismo,M,22,Ferit lleu
6,6,5,0,Turismo,M,23,Ferit lleu
3,6,6,0,Turismo,F,31,Ferit lleu
9,6,6,0,Turismo,M,46,Ferit lleu
9,6,6,0,Turismo,M,19,Ferit lleu
2,6,7,0,Turismo,F,32,Ferit lleu
9,6,8,0,Turismo,M,21,Ferit lleu
5,6,9,0,Turismo,F,74,Ferit lleu
7,6,9,0,Turismo,M,32,Ferit lleu
3,6,9,0,Turismo,M,37,Ferit lleu
8,6,9,0,Turismo,M,35,Ferit lleu
10,6,9,0,Turismo,M,33,Ferit lleu
10,6,9,0,Turismo,M,37,Ferit lleu
4,6,9,0,Turismo,M,51,Ferit lleu
1,6,11,0,Turismo,M,26,Ferit lleu
7,6,12,0,Turismo,M,25,Ferit lleu
1,6,13,0,Turismo,M,Desconegut,Ferit lleu
7,6,14,0,Turismo,M,43,Ferit lleu
7,6,14,0,Turismo,M,25,Ferit lleu
7,6,15,0,Turismo,F,20,Ferit lleu
7,6,15,0,Turismo,F,25,Ferit lleu
10,6,15,0,Turismo,F,41,Ferit lleu
3,6,16,0,Turismo,M,32,Ferit lleu
9,6,17,0,Turismo,F,34,Ferit lleu
6,6,17,0,Turismo,M,30,Ferit lleu
7,6,18,0,Turismo,F,28,Ferit lleu
1,6,19,0,Turismo,F,46,Ferit lleu
1,6,19,0,Turismo,F,29,Ferit lleu
1,6,19,0,Turismo,F,26,Ferit lleu
7,6,20,0,Turismo,M,20,Ferit lleu
10,6,20,0,Turismo,M,31,Ferit lleu
8,6,21,0,Turismo,M,42,Ferit lleu
8,6,21,0,Turismo,M,23,Ferit lleu
1,6,22,0,Turismo,M,83,Ferit lleu
1,6,22,0,Turismo,M,38,Ferit lleu
1,6,22,0,Turismo,M,53,Ferit lleu
3,6,22,0,Turismo,M,24,Ferit lleu
9,6,22,0,Turismo,F,24,Ferit lleu
8,6,22,0,Turismo,M,27,Ferit lleu
10,6,23,0,Turismo,M,57,Ferit lleu
10,6,23,0,Turismo,F,55,Ferit lleu
8,6,24,0,Turismo,M,33,Ferit lleu
3,6,25,0,Turismo,M,19,Ferit lleu
10,6,25,0,Turismo,M,54,Ferit lleu
10,6,25,0,Turismo,M,52,Ferit lleu
3,6,26,0,Turismo,F,28,Ferit lleu
3,6,26,0,Turismo,M,58,Ferit lleu
6,6,27,0,Turismo,M,24,Ferit lleu
10,6,28,0,Turismo,F,27,Ferit lleu
7,6,28,0,Turismo,M,23,Ferit lleu
10,6,29,0,Turismo,F,35,Ferit lleu
10,6,29,0,Turismo,M,47,Ferit lleu
5,6,29,0,Turismo,M,24,Ferit lleu
3,6,30,0,Turismo,M,35,Ferit lleu
9,6,30,0,Turismo,F,29,Ferit lleu
9,6,30,0,Turismo,M,20,Ferit lleu
8,7,1,0,Turismo,M,47,Ferit lleu
5,7,1,0,Turismo,F,42,Ferit lleu
10,7,2,0,Turismo,F,27,Ferit lleu
4,7,2,0,Turismo,F,40,Ferit lleu
7,7,4,0,Turismo,M,30,Ferit lleu
9,7,4,0,Turismo,F,45,Ferit lleu
7,7,5,0,Turismo,M,21,Ferit lleu
10,7,4,0,Turismo,F,48,Ferit lleu
3,7,6,0,Turismo,M,39,Ferit lleu
4,7,7,0,Turismo,M,40,Ferit lleu
2,7,9,0,Turismo,F,37,Ferit lleu
10,7,9,0,Turismo,F,29,Ferit lleu
10,7,10,0,Turismo,M,31,Ferit lleu
10,7,10,0,Turismo,M,30,Ferit lleu
8,7,10,0,Turismo,F,37,Ferit lleu
5,7,10,0,Turismo,F,51,Ferit lleu
3,7,12,0,Turismo,M,62,Ferit lleu
5,7,14,0,Turismo,F,41,Ferit lleu
5,7,14,0,Turismo,F,25,Ferit lleu
5,7,14,0,Turismo,M,29,Ferit lleu
3,7,15,0,Turismo,M,24,Ferit lleu
9,7,17,0,Turismo,F,43,Ferit lleu
7,7,19,0,Turismo,F,50,Ferit lleu
2,7,21,0,Turismo,M,29,Ferit lleu
3,7,22,0,Turismo,F,34,Ferit lleu
5,7,22,0,Turismo,M,29,Ferit lleu
2,7,23,0,Turismo,F,43,Ferit lleu
8,7,23,0,Turismo,F,49,Ferit lleu
8,7,23,0,Turismo,M,40,Ferit lleu
7,7,24,0,Turismo,M,32,Ferit lleu
2,7,25,0,Turismo,M,31,Ferit lleu
4,7,25,0,Turismo,M,20,Ferit lleu
7,7,26,0,Turismo,M,31,Ferit lleu
3,7,26,0,Turismo,M,31,Ferit lleu
9,7,27,0,Turismo,M,32,Ferit lleu
10,7,27,0,Turismo,F,37,Ferit lleu
10,7,28,0,Turismo,M,56,Ferit lleu
8,7,28,0,Turismo,M,50,Ferit lleu
2,7,29,0,Turismo,M,62,Ferit lleu
10,7,29,0,Turismo,M,39,Ferit lleu
5,7,29,0,Turismo,M,33,Ferit lleu
3,7,29,0,Turismo,F,26,Ferit lleu
8,8,3,0,Turismo,M,68,Ferit lleu
2,8,4,0,Turismo,F,30,Ferit lleu
7,8,5,0,Turismo,M,40,Ferit lleu
5,8,6,0,Turismo,F,31,Ferit lleu
9,8,6,0,Turismo,F,22,Ferit lleu
8,8,7,0,Turismo,F,27,Ferit lleu
2,8,7,0,Turismo,M,26,Ferit lleu
10,8,10,0,Turismo,F,33,Ferit lleu
9,8,12,0,Turismo,M,30,Ferit lleu
10,8,13,0,Turismo,M,86,Ferit lleu
7,8,13,0,Turismo,M,28,Ferit lleu
7,8,13,0,Turismo,M,35,Ferit lleu
2,8,13,0,Turismo,M,44,Ferit lleu
8,8,15,0,Turismo,M,27,Ferit lleu
4,8,18,0,Turismo,F,31,Ferit lleu
9,8,22,0,Turismo,M,28,Ferit lleu
2,8,24,0,Turismo,M,24,Ferit lleu
2,8,25,0,Turismo,M,26,Ferit lleu
10,8,26,0,Turismo,M,55,Ferit lleu
2,8,29,0,Turismo,F,28,Ferit lleu
10,8,29,0,Turismo,F,25,Ferit lleu
10,8,29,0,Turismo,F,57,Ferit lleu
2,8,30,0,Turismo,M,61,Ferit lleu
2,8,30,0,Turismo,M,54,Ferit lleu
2,8,30,0,Turismo,M,56,Ferit lleu
10,8,31,0,Turismo,F,32,Ferit lleu
10,8,31,0,Turismo,M,33,Ferit lleu
7,8,31,0,Turismo,M,28,Ferit lleu
5,8,31,0,Turismo,F,30,Ferit lleu
2,8,31,0,Turismo,M,21,Ferit lleu
5,8,31,0,Turismo,M,30,Ferit lleu
9,9,1,0,Turismo,F,54,Ferit lleu
5,9,1,0,Turismo,M,32,Ferit lleu
7,9,3,0,Turismo,M,37,Ferit lleu
7,9,3,0,Turismo,M,29,Ferit lleu
7,9,3,0,Turismo,M,61,Ferit lleu
7,9,3,0,Turismo,M,26,Ferit lleu
10,9,3,0,Turismo,M,58,Ferit lleu
5,9,6,0,Turismo,M,56,Ferit lleu
7,9,6,0,Turismo,M,34,Ferit lleu
2,9,7,0,Turismo,M,64,Ferit lleu
7,9,8,0,Turismo,M,35,Ferit lleu
2,9,10,0,Turismo,M,66,Ferit lleu
5,9,11,0,Turismo,M,20,Ferit lleu
10,9,12,0,Turismo,F,51,Ferit lleu
3,9,13,0,Turismo,M,55,Ferit lleu
10,9,14,0,Turismo,M,21,Ferit lleu
10,9,15,0,Turismo,M,59,Ferit lleu
3,9,16,0,Turismo,M,40,Ferit lleu
2,9,16,0,Turismo,M,36,Ferit lleu
10,9,18,0,Turismo,M,28,Ferit lleu
8,9,19,0,Turismo,M,24,Ferit lleu
4,9,19,0,Turismo,F,58,Ferit lleu
4,9,19,0,Turismo,M,53,Ferit lleu
1,9,20,0,Turismo,M,31,Ferit lleu
5,9,20,0,Turismo,F,44,Ferit lleu
3,9,20,0,Turismo,M,69,Ferit lleu
10,9,21,0,Turismo,M,38,Ferit lleu
7,9,21,0,Turismo,M,Desconegut,Ferit lleu
2,9,22,0,Turismo,M,45,Ferit lleu
1,9,22,0,Turismo,F,27,Ferit lleu
4,9,23,0,Turismo,F,48,Ferit lleu
7,9,24,0,Turismo,F,25,Ferit lleu
7,9,24,0,Turismo,M,46,Ferit lleu
9,9,25,0,Turismo,M,30,Ferit lleu
2,9,26,0,Turismo,M,84,Ferit lleu
7,9,26,0,Turismo,M,71,Ferit lleu
5,9,26,0,Turismo,F,27,Ferit lleu
7,9,28,0,Turismo,M,39,Ferit lleu
7,9,28,0,Turismo,M,30,Ferit lleu
7,9,30,0,Turismo,F,39,Ferit lleu
3,9,30,0,Turismo,M,47,Ferit lleu
10,10,1,0,Turismo,M,44,Ferit lleu
7,10,2,0,Turismo,M,32,Ferit lleu
2,10,3,0,Turismo,M,65,Ferit lleu
2,10,3,0,Turismo,M,44,Ferit lleu
5,10,4,0,Turismo,M,60,Ferit lleu
3,10,4,0,Turismo,F,56,Ferit lleu
7,10,4,0,Turismo,F,52,Ferit lleu
10,10,4,0,Turismo,F,42,Ferit lleu
3,10,5,0,Turismo,M,26,Ferit lleu
8,10,6,0,Turismo,M,54,Ferit lleu
2,10,5,0,Turismo,F,57,Ferit lleu
10,10,7,0,Turismo,F,27,Ferit lleu
10,10,7,0,Turismo,M,35,Ferit lleu
5,10,8,0,Turismo,M,22,Ferit lleu
5,10,9,0,Turismo,M,35,Ferit lleu
8,10,11,0,Turismo,F,26,Ferit lleu
8,10,12,0,Turismo,M,21,Ferit lleu
5,10,13,0,Turismo,F,43,Ferit lleu
5,10,13,0,Turismo,M,25,Ferit lleu
8,10,15,0,Turismo,M,30,Ferit lleu
5,10,16,0,Turismo,F,72,Ferit lleu
2,10,16,0,Turismo,F,32,Ferit lleu
2,10,16,0,Turismo,M,27,Ferit lleu
5,10,16,0,Turismo,M,39,Ferit lleu
10,10,18,0,Turismo,M,67,Ferit lleu
10,10,18,0,Turismo,F,49,Ferit lleu
6,10,19,0,Turismo,M,49,Ferit lleu
6,10,19,0,Turismo,F,35,Ferit lleu
10,10,19,0,Turismo,F,65,Ferit lleu
10,10,19,0,Turismo,M,25,Ferit lleu
3,10,19,0,Turismo,M,64,Ferit lleu
4,10,19,0,Turismo,M,32,Ferit lleu
5,10,19,0,Turismo,M,63,Ferit lleu
5,10,21,0,Turismo,M,84,Ferit lleu
7,10,22,0,Turismo,M,42,Ferit lleu
7,10,22,0,Turismo,M,32,Ferit lleu
7,10,22,0,Turismo,F,42,Ferit lleu
8,10,22,0,Turismo,M,39,Ferit lleu
8,10,22,0,Turismo,M,27,Ferit lleu
5,10,22,0,Turismo,M,50,Ferit lleu
5,10,22,0,Turismo,M,55,Ferit lleu
7,10,23,0,Turismo,F,41,Ferit lleu
5,10,23,0,Turismo,F,22,Ferit lleu
5,10,24,0,Turismo,M,56,Ferit lleu
3,10,25,0,Turismo,M,26,Ferit lleu
4,10,25,0,Turismo,M,74,Ferit lleu
3,10,25,0,Turismo,F,23,Ferit lleu
2,10,25,0,Turismo,M,63,Ferit lleu
2,10,25,0,Turismo,F,47,Ferit lleu
6,10,25,0,Turismo,M,26,Ferit lleu
10,10,28,0,Turismo,M,41,Ferit lleu
9,10,28,0,Turismo,F,19,Ferit lleu
4,10,28,0,Turismo,M,23,Ferit lleu
7,10,28,0,Turismo,M,61,Ferit lleu
10,10,28,0,Turismo,F,27,Ferit lleu
2,10,29,0,Turismo,M,41,Ferit lleu
2,10,29,0,Turismo,M,47,Ferit lleu
4,10,29,0,Turismo,M,21,Ferit lleu
4,10,29,0,Turismo,M,46,Ferit lleu
9,10,30,0,Turismo,M,31,Ferit lleu
9,10,30,0,Turismo,F,31,Ferit lleu
9,11,1,0,Turismo,M,20,Ferit lleu
3,11,2,0,Turismo,F,19,Ferit lleu
3,11,2,0,Turismo,F,44,Ferit lleu
7,11,4,0,Turismo,M,38,Ferit lleu
6,11,5,0,Turismo,F,34,Ferit lleu
6,11,5,0,Turismo,F,32,Ferit lleu
5,11,5,0,Turismo,M,49,Ferit lleu
8,11,7,0,Turismo,M,19,Ferit lleu
2,11,8,0,Turismo,M,54,Ferit lleu
2,11,10,0,Turismo,M,23,Ferit lleu
7,11,10,0,Turismo,F,22,Ferit lleu
7,11,10,0,Turismo,M,25,Ferit lleu
2,11,11,0,Turismo,F,24,Ferit lleu
9,11,12,0,Turismo,M,23,Ferit lleu
10,11,12,0,Turismo,M,42,Ferit lleu
10,11,13,0,Turismo,M,36,Ferit lleu
2,11,13,0,Turismo,F,30,Ferit lleu
10,11,16,0,Turismo,M,65,Ferit lleu
4,11,18,0,Turismo,M,40,Ferit lleu
5,11,19,0,Turismo,M,22,Ferit lleu
5,11,19,0,Turismo,F,35,Ferit lleu
9,11,20,0,Turismo,M,34,Ferit lleu
2,11,20,0,Turismo,M,46,Ferit lleu
9,11,20,0,Turismo,F,25,Ferit lleu
9,11,20,0,Turismo,M,22,Ferit lleu
7,11,20,0,Turismo,F,39,Ferit lleu
3,11,20,0,Turismo,M,73,Ferit lleu
2,11,21,0,Turismo,M,26,Ferit lleu
8,11,21,0,Turismo,M,35,Ferit lleu
7,11,21,0,Turismo,F,59,Ferit lleu
8,11,22,0,Turismo,M,52,Ferit lleu
8,11,23,0,Turismo,M,38,Ferit lleu
7,11,23,0,Turismo,F,20,Ferit lleu
10,11,23,0,Turismo,F,52,Ferit lleu
7,11,23,0,Turismo,M,47,Ferit lleu
3,11,25,0,Turismo,F,32,Ferit lleu
5,11,26,0,Turismo,M,25,Ferit lleu
3,11,29,0,Turismo,M,58,Ferit lleu
5,11,29,0,Turismo,M,32,Ferit lleu
5,11,29,0,Turismo,F,23,Ferit lleu
3,11,30,0,Turismo,F,43,Ferit lleu
5,11,30,0,Turismo,M,45,Ferit lleu
5,11,30,0,Turismo,M,34,Ferit lleu
6,11,30,0,Turismo,M,Desconegut,Ferit lleu
10,11,30,0,Turismo,M,33,Ferit lleu
10,11,30,0,Turismo,M,36,Ferit lleu
10,11,30,0,Turismo,M,33,Ferit lleu
2,11,30,0,Turismo,F,26,Ferit lleu
2,12,1,0,Turismo,F,35,Ferit lleu
10,12,2,0,Turismo,M,36,Ferit lleu
10,12,3,0,Turismo,M,34,Ferit lleu
3,12,3,0,Turismo,M,25,Ferit lleu
9,12,4,0,Turismo,F,34,Ferit lleu
5,12,5,0,Turismo,F,18,Ferit lleu
10,12,5,0,Turismo,M,33,Ferit lleu
4,12,6,0,Turismo,F,40,Ferit lleu
2,12,7,0,Turismo,F,36,Ferit lleu
3,12,8,0,Turismo,M,61,Ferit lleu
7,12,9,0,Turismo,M,28,Ferit lleu
4,12,9,0,Turismo,M,44,Ferit lleu
2,12,11,0,Turismo,M,38,Ferit lleu
9,12,12,0,Turismo,M,28,Ferit lleu
10,12,13,0,Turismo,M,18,Ferit lleu
10,12,13,0,Turismo,M,29,Ferit lleu
2,12,13,0,Turismo,F,22,Ferit lleu
9,12,13,0,Turismo,M,49,Ferit lleu
8,12,14,0,Turismo,F,38,Ferit lleu
4,12,15,0,Turismo,F,63,Ferit lleu
4,12,15,0,Turismo,F,33,Ferit lleu
8,12,15,0,Turismo,M,31,Ferit lleu
5,12,15,0,Turismo,F,52,Ferit lleu
3,12,15,0,Turismo,M,32,Ferit lleu
3,12,15,0,Turismo,M,27,Ferit lleu
8,12,15,0,Turismo,F,53,Ferit lleu
5,12,15,0,Turismo,M,44,Ferit lleu
2,12,15,0,Turismo,F,50,Ferit lleu
10,12,16,0,Turismo,M,37,Ferit lleu
8,12,16,0,Turismo,F,34,Ferit lleu
10,12,16,0,Turismo,F,40,Ferit lleu
5,12,17,0,Turismo,F,35,Ferit lleu
3,12,17,0,Turismo,M,29,Ferit lleu
3,12,19,0,Turismo,F,30,Ferit lleu
3,12,20,0,Turismo,F,40,Ferit lleu
2,12,20,0,Turismo,M,42,Ferit lleu
10,12,20,0,Turismo,F,43,Ferit lleu
6,12,21,0,Turismo,M,42,Ferit lleu
5,12,21,0,Turismo,F,27,Ferit lleu
5,12,21,0,Turismo,F,66,Ferit lleu
5,12,21,0,Turismo,F,21,Ferit lleu
5,12,22,0,Turismo,M,23,Ferit lleu
5,12,22,0,Turismo,F,48,Ferit lleu
10,12,23,0,Turismo,F,40,Ferit lleu
9,12,23,0,Turismo,F,39,Ferit lleu
8,12,23,0,Turismo,M,37,Ferit lleu
2,12,23,0,Turismo,M,33,Ferit lleu
4,12,24,0,Turismo,M,53,Ferit lleu
9,12,24,0,Turismo,F,24,Ferit lleu
4,12,25,0,Turismo,F,50,Ferit lleu
4,12,25,0,Turismo,M,46,Ferit lleu
1,12,25,0,Turismo,M,Desconegut,Ferit lleu
6,12,26,0,Turismo,F,62,Ferit lleu
6,12,26,0,Turismo,M,72,Ferit lleu
3,12,26,0,Turismo,M,58,Ferit lleu
10,12,26,0,Turismo,M,40,Ferit lleu
3,12,27,0,Turismo,M,37,Ferit lleu
2,12,28,0,Turismo,F,32,Ferit lleu
6,12,28,0,Turismo,F,70,Ferit lleu
5,12,29,0,Turismo,M,66,Ferit lleu
9,12,30,0,Turismo,M,30,Ferit lleu
9,12,30,0,Turismo,M,42,Ferit lleu
9,12,31,0,Turismo,M,36,Ferit lleu
9,12,31,0,Turismo,M,40,Ferit lleu
1,12,31,0,Turismo,M,25,Ferit lleu
8,1,6,1,Turismo,M,26,Ferit lleu
10,1,7,1,Turismo,F,38,Ferit lleu
5,1,7,1,Turismo,F,46,Ferit lleu
2,1,7,1,Turismo,F,54,Ferit lleu
2,1,7,1,Turismo,M,31,Ferit lleu
1,1,8,1,Turismo,M,44,Ferit lleu
5,1,8,1,Turismo,M,39,Ferit lleu
2,1,11,1,Turismo,F,46,Ferit lleu
8,1,11,1,Turismo,F,36,Ferit lleu
8,1,11,1,Turismo,F,31,Ferit lleu
4,1,12,1,Turismo,F,36,Ferit lleu
4,1,12,1,Turismo,M,37,Ferit lleu
7,1,12,1,Turismo,M,20,Ferit lleu
1,1,13,1,Turismo,M,33,Ferit lleu
10,1,14,1,Turismo,F,32,Ferit lleu
10,1,14,1,Turismo,F,21,Ferit lleu
4,1,14,1,Turismo,M,28,Ferit lleu
10,1,15,1,Turismo,F,40,Ferit lleu
10,1,15,1,Turismo,M,34,Ferit lleu
9,1,16,1,Turismo,M,19,Ferit lleu
9,1,17,1,Turismo,M,23,Ferit lleu
2,1,17,1,Turismo,F,29,Ferit lleu
5,1,18,1,Turismo,F,46,Ferit lleu
2,1,21,1,Turismo,M,38,Ferit lleu
3,1,21,1,Turismo,M,22,Ferit lleu
3,1,21,1,Turismo,M,44,Ferit lleu
2,1,23,1,Turismo,M,20,Ferit lleu
2,1,24,1,Turismo,M,41,Ferit lleu
4,1,26,1,Turismo,M,51,Ferit lleu
7,1,26,1,Turismo,M,21,Ferit lleu
8,1,29,1,Turismo,F,46,Ferit lleu
8,1,29,1,Turismo,F,26,Ferit lleu
10,2,1,1,Turismo,M,29,Ferit lleu
7,2,2,1,Turismo,M,46,Ferit lleu
7,2,3,1,Turismo,M,23,Ferit lleu
3,2,4,1,Turismo,M,34,Ferit lleu
9,2,5,1,Turismo,M,42,Ferit lleu
10,2,6,1,Turismo,M,21,Ferit lleu
3,2,7,1,Turismo,M,48,Ferit lleu
10,2,7,1,Turismo,M,22,Ferit lleu
10,2,7,1,Turismo,M,56,Ferit lleu
7,2,9,1,Turismo,M,47,Ferit lleu
6,2,9,1,Turismo,F,26,Ferit lleu
5,2,10,1,Turismo,F,43,Ferit lleu
4,2,10,1,Turismo,M,33,Ferit lleu
10,2,10,1,Turismo,M,54,Ferit lleu
5,2,12,1,Turismo,M,24,Ferit lleu
5,2,12,1,Turismo,F,76,Ferit lleu
3,2,13,1,Turismo,M,46,Ferit lleu
7,2,15,1,Turismo,M,72,Ferit lleu
4,2,17,1,Turismo,M,30,Ferit lleu
8,2,17,1,Turismo,M,34,Ferit lleu
7,2,17,1,Turismo,F,33,Ferit lleu
9,2,18,1,Turismo,F,64,Ferit lleu
3,2,19,1,Turismo,F,34,Ferit lleu
3,2,20,1,Turismo,M,22,Ferit lleu
10,2,23,1,Turismo,M,27,Ferit lleu
5,2,25,1,Turismo,F,23,Ferit lleu
3,2,26,1,Turismo,M,25,Ferit lleu
7,2,26,1,Turismo,M,52,Ferit lleu
3,2,27,1,Turismo,F,31,Ferit lleu
10,3,1,1,Turismo,F,31,Ferit lleu
2,3,1,1,Turismo,M,41,Ferit lleu
5,3,3,1,Turismo,F,42,Ferit lleu
10,3,3,1,Turismo,M,21,Ferit lleu
8,3,3,1,Turismo,M,42,Ferit lleu
10,3,5,1,Turismo,M,47,Ferit lleu
10,3,9,1,Turismo,M,39,Ferit lleu
5,3,11,1,Turismo,M,38,Ferit lleu
2,3,11,1,Turismo,F,37,Ferit lleu
8,3,11,1,Turismo,M,65,Ferit lleu
8,3,12,1,Turismo,M,21,Ferit lleu
7,3,13,1,Turismo,M,53,Ferit lleu
2,3,13,1,Turismo,M,64,Ferit lleu
4,3,13,1,Turismo,M,28,Ferit lleu
5,3,15,1,Turismo,F,41,Ferit lleu
5,3,16,1,Turismo,M,41,Ferit lleu
5,3,16,1,Turismo,M,30,Ferit lleu
7,3,16,1,Turismo,F,19,Ferit lleu
5,3,19,1,Turismo,M,34,Ferit lleu
3,3,19,1,Turismo,F,52,Ferit lleu
10,3,19,1,Turismo,M,35,Ferit lleu
